"","Glycerol7a","Glycerol7b","Glycerol5a","Glycerol5b","logFC","logCPM","PValue","FDR_gly7_vs_gly5"
"MT1219",26.8618669123079,37.0860142624319,331.447556032627,347.728605387339,3.33803173479292,7.5465772936749,3.80695822277577e-13,1.50713246086112e-10
"MT1220",26.8618669123079,44.5032171149183,356.94352188129,307.606073996492,3.14613995600627,7.53983204135858,5.27651259765207e-12,1.88002143854343e-09
"MT1221",0,0,89.2358804703225,133.741771302823,6.48708016342139,6.03778921110595,3.85075205601737e-06,0.000304893990568664
"MT1222",26.8618669123079,51.9204199674046,203.967726789309,267.483542605645,2.50084023757232,7.17175545985097,2.94654744625062e-07,2.83744555432188e-05
"MT1223",8.95395563743596,29.6688114099455,38.2439487729954,13.3741771302823,0.347718200286993,5.40963991681462,1,1
"MT1224",17.9079112748719,14.8344057049728,25.4959658486636,66.8708856514113,1.42576321266541,5.59188426366424,0.157503381167814,0.755295487349828
"MT1225",0,14.8344057049728,0,53.496708521129,1.58972027952826,5.14098525556685,0.317888877603476,0.968122322413363
"MT1226",8.95395563743596,7.41720285248638,0,0,-2.90423656039059,4.63927394748216,0.500027532819042,1
"MT1228",8.95395563743596,29.6688114099455,12.7479829243318,40.1225313908468,0.35112449628139,5.41083913632564,0.999999999999999,1
"MT1229",152.217245836411,148.344057049728,50.9919316973272,120.36759417254,-0.813083874026136,7.15155395246164,0.100706987772865,0.641857905426207
"MT1230",71.6316450994876,111.258042787296,63.739914621659,80.2450627816935,-0.370590832369171,6.69821567820947,0.604372422490377,1
"MT1231",71.6316450994876,81.5892313773502,50.9919316973272,106.993417042258,0.023533729306667,6.60861257682952,1,1
"MT1233",170.125157111283,133.509651344755,0,13.3741771302823,-4.28401693499994,6.77747750886813,2.42412218640632e-07,2.54033745593109e-05
"MT1234",286.526580397951,393.111751181778,152.975795091981,66.8708856514113,-1.61733975239569,8.01209076751677,8.30462615780163e-05,0.00410963652781212
"MT1235",17.9079112748719,7.41720285248638,0,13.3741771302823,-0.787104294272854,4.90636774809813,1,1
"MT1236",62.6776894620517,44.5032171149183,12.7479829243318,26.7483542605645,-1.37392747905037,5.89060043532915,0.118620623465965,0.669538985181506
"MT1237",62.6776894620517,37.0860142624319,38.2439487729954,26.7483542605645,-0.559363909803911,5.96100996485601,0.629222152366579,1
"MT1238",17.9079112748719,14.8344057049728,12.7479829243318,26.7483542605645,0.253225044679624,5.23302716926833,1,1
"MT1239",80.5856007369236,133.509651344755,89.2358804703225,80.2450627816935,-0.36083047913888,6.88777965271726,0.638623052886906,1
"MT1240",26.8618669123079,37.0860142624319,63.739914621659,40.1225313908468,0.665662027675054,5.9179526482621,0.454700054631081,1
"MT1242",17.9079112748719,44.5032171149183,12.7479829243318,40.1225313908468,-0.294140853096091,5.63628885403425,1,1
"MT1243",26.8618669123079,7.41720285248638,12.7479829243318,13.3741771302823,-0.289093064151246,5.13202432630358,1,1
"MT1244",26.8618669123079,103.840839934809,38.2439487729954,26.7483542605645,-1.02185039569829,6.19527503070428,0.345891356162275,0.988439517996765
"MT1245",26.8618669123079,14.8344057049728,76.4878975459907,26.7483542605645,1.30674463186244,5.73708831616136,0.20536025223082,0.829449084539641
"MT1246",53.7237338246157,37.0860142624319,12.7479829243318,13.3741771302823,-1.68126964948225,5.69792919658147,0.146129175969763,0.725150771560258
"MT1247",17.9079112748719,22.2516085574591,38.2439487729954,13.3741771302823,0.345314458363061,5.41284930982697,0.999999999999966,1
"MT1248",35.8158225497438,51.9204199674046,25.4959658486636,13.3741771302823,-1.1389293851663,5.76310582424333,0.267018681443857,0.904360800365459
"MT1249",80.5856007369236,66.7548256723774,101.983863394654,120.36759417254,0.595175007414781,6.77181077621016,0.312613303490618,0.961036410989708
"MT1250",0,37.0860142624319,12.7479829243318,0,-1.42256246589436,5.11287682521975,0.453281262928911,1
"MT1251",26.8618669123079,22.2516085574591,63.739914621659,26.7483542605645,0.874888423194625,5.72908847027175,0.426137295566887,1
"MT1253",71.6316450994876,89.0064342298365,101.983863394654,93.6192399119758,0.267338350002395,6.75543865477338,0.608465875410442,1
"MT1254",71.6316450994876,37.0860142624319,50.9919316973272,106.993417042258,0.55578229692489,6.38889877507341,0.452418264959149,1
"MT1255",125.355378924103,118.675245639782,267.707641410968,106.993417042258,0.626125526841281,7.41723243739836,0.195881160699271,0.825946243279883
"MT1256",44.7697781871798,44.5032171149183,127.479829243318,13.3741771302823,0.66063584442271,6.24359966481434,0.489682667376119,1
"MT1257",0,14.8344057049728,25.4959658486636,13.3741771302823,1.15352441580257,5.02801795602458,0.375068826363072,0.988439517996765
"MT1258",107.447467649231,81.5892313773502,0,53.496708521129,-1.79128695122137,6.4191743049111,0.021011562849753,0.275002722915878
"MT1259",53.7237338246157,89.0064342298365,318.699573108295,468.096199559879,2.4098418083375,7.87456315093181,3.17160837411299e-09,7.53362709130972e-07
"MT1260",107.447467649231,44.5032171149183,114.731846318986,133.741771302823,0.747518124151525,6.850894573826,0.216906806461189,0.829449084539641
"MT1261",295.480536035387,267.01930268951,178.471760940645,267.483542605645,-0.334084123184863,8.10087733764968,0.369425865145889,0.988439517996765
"MT1262",53.7237338246157,81.5892313773502,25.4959658486636,40.1225313908468,-1.05078125943156,6.20392128050012,0.190958067063637,0.81191359540303
"MT1263",44.7697781871798,22.2516085574591,25.4959658486636,13.3741771302823,-0.694685986269928,5.56633668337295,0.550188352313375,1
"MT1264",26.8618669123079,22.2516085574591,38.2439487729954,40.1225313908468,0.659111927469089,5.6554353706571,0.774488563935263,1
"MT1264.1",8.95395563743596,7.41720285248638,25.4959658486636,13.3741771302823,1.15349459284927,5.03142257498544,0.375068826363072,0.988439517996765
"MT1265",8.95395563743596,29.6688114099455,12.7479829243318,40.1225313908468,0.350902470223456,5.41083913632564,1,1
"MT1267",116.401423286667,59.337622819891,89.2358804703225,240.735188345081,0.91849674733055,7.12641638378679,0.100365306731137,0.641857905426207
"MT1268",134.309334561539,155.761259902214,38.2439487729954,53.496708521129,-1.6489003430308,6.94260421321074,0.00421754513958474,0.100180755548936
"MT1269",17.9079112748719,14.8344057049728,38.2439487729954,13.3741771302823,0.646429185812779,5.32965405387258,0.726622713122023,1
"MT1270",53.7237338246157,51.9204199674046,89.2358804703225,26.7483542605645,0.150184898090215,6.23231990001594,1,1
"MT1271",62.6776894620517,74.1720285248638,63.739914621659,26.7483542605645,-0.580877206484891,6.30665801749642,0.527048244358909,1
"MT1272",35.8158225497438,29.6688114099455,38.2439487729954,66.8708856514113,0.665647446280373,5.92204751099405,0.454700054631081,1
"MT1273",44.7697781871798,51.9204199674046,25.4959658486636,26.7483542605645,-0.867975275444817,5.89243776850383,0.301959603876541,0.946246322438095
"MT1275",44.7697781871798,22.2516085574591,50.9919316973272,13.3741771302823,0.000594353915689954,5.71865854463385,1,1
"MT1276",62.6776894620517,29.6688114099455,12.7479829243318,40.1225313908468,-0.751182731951167,5.84127242936312,0.444894754740612,1
"MT1277",26.8618669123079,29.6688114099455,12.7479829243318,26.7483542605645,-0.509174942854012,5.48671493786737,0.75397398416932,1
"MT1278",80.5856007369236,118.675245639782,63.739914621659,26.7483542605645,-1.127293959383,6.60807970340627,0.0687517044271803,0.522370932771601
"MT1279",8.95395563743596,44.5032171149183,0,0,-4.54060396058437,5.20325383573709,0.047719851965216,0.447436401452802
"MT1280",17.9079112748719,29.6688114099455,12.7479829243318,13.3741771302823,-0.839163812325393,5.31290474699247,0.726622713122023,1
"MT1281",62.6776894620517,59.337622819891,38.2439487729954,40.1225313908468,-0.619870349325138,6.16845849558146,0.503682670824279,1
"MT1283",44.7697781871798,29.6688114099455,25.4959658486636,13.3741771302823,-0.858195019486512,5.63632830053565,0.54895230431052,1
"MT1284",26.8618669123079,22.2516085574591,12.7479829243318,26.7483542605645,-0.296905330668507,5.40836674631475,0.999999999999966,1
"MT1285",8.95395563743596,14.8344057049728,12.7479829243318,0,-0.787082091205375,4.90231321720812,1,1
"MT1286",205.940979661027,341.191331214373,254.959658486636,307.606073996492,0.0177422924978999,8.21992422884997,1,1
"MT1287",0,51.9204199674046,25.4959658486636,53.496708521129,0.491060255036908,5.71315615674178,0.650975293125596,1
"MT1289",35.8158225497438,14.8344057049728,50.9919316973272,26.7483542605645,0.658416672232259,5.65793687710564,0.775574676696647,1
"MT1290",26.8618669123079,74.1720285248638,63.739914621659,53.496708521129,0.158873006538722,6.22527539213171,1,1
"MT1291",8.95395563743596,22.2516085574591,0,13.3741771302823,-1.16808486561903,5.01409353310484,0.625041295817921,1
"MT1292",8.95395563743596,22.2516085574591,63.739914621659,40.1225313908468,1.61309466873571,5.66539682856223,0.0924005068701662,0.61080335060928
"MT1293",26.8618669123079,7.41720285248638,25.4959658486636,26.7483542605645,0.646406983129665,5.33352410270602,0.726622713122023,1
"MT1294",0,14.8344057049728,25.4959658486636,13.3741771302823,1.15352441580257,5.02801795602458,0.375068826363072,0.988439517996765
"MT1295",17.9079112748719,22.2516085574591,0,26.7483542605645,-0.59017035833172,5.22455702103744,1,1
"MT1296",35.8158225497438,103.840839934809,63.739914621659,26.7483542605645,-0.643636655066454,6.33982965103245,0.468947769585588,1
"MT1297",0,7.41720285248638,12.7479829243318,0,0.55128610863293,4.64469011058765,1,1
"MT1297.1",0,14.8344057049728,12.7479829243318,13.3741771302823,0.611243739383289,4.90824505273843,0.625041295817921,1
"MT1298",53.7237338246157,37.0860142624319,0,26.7483542605645,-1.68176203430611,5.69851022928722,0.149191361554447,0.737266048846736
"MT1299",17.9079112748719,7.41720285248638,12.7479829243318,0,-0.787111911241127,4.90575102467394,1,1
"MT1300",8.95395563743596,7.41720285248638,0,0,-2.90423656039059,4.63927394748216,0.500027532819042,1
"MT1301",17.9079112748719,7.41720285248638,12.7479829243318,13.3741771302823,0.0919471408165188,5.02613577249536,0.999999999999973,1
"MT1302",62.6776894620517,74.1720285248638,101.983863394654,53.496708521129,0.180590639279139,6.53482790436844,0.852435482396867,1
"MT1303",35.8158225497438,51.9204199674046,50.9919316973272,93.6192399119758,0.672052485281836,6.24422773247271,0.293142484321128,0.937717922106824
"MT1304",107.447467649231,14.8344057049728,50.9919316973272,53.496708521129,-0.169087711783229,6.24249838782335,0.870919106632028,1
"MT1305",8.95395563743596,14.8344057049728,12.7479829243318,13.3741771302823,0.0919769608522712,5.0227397252203,0.999999999999973,1
"MT1305.1",17.9079112748719,7.41720285248638,0,0,-3.42350333600406,4.77584225603417,0.500027532819042,1
"MT1307",17.9079112748719,14.8344057049728,0,13.3741771302823,-1.168114682122,5.01747606620322,0.625041295817921,1
"MT1308",35.8158225497438,81.5892313773502,12.7479829243318,53.496708521129,-0.85859959898193,6.10630712743558,0.40799671446385,1
"MT1309",17.9079112748719,22.2516085574591,50.9919316973272,13.3741771302823,0.653659739665994,5.49935670294487,0.761334299603544,1
"MT1310",53.7237338246157,37.0860142624319,38.2439487729954,26.7483542605645,-0.437098654488962,5.90302782994406,0.80370584537056,1
"MT1311",35.8158225497438,22.2516085574591,38.2439487729954,0,-0.518055093335626,5.48868369504597,0.77184093507668,1
"MT1312",0,44.5032171149183,38.2439487729954,66.8708856514113,1.08658448598152,5.79269674168902,0.230699857207881,0.851796467597598
"MT1312.1",8.95395563743596,37.0860142624319,50.9919316973272,53.496708521129,1.06300170746811,5.7951254177912,0.179733616936147,0.781235118434433
"MT1313",0,7.41720285248638,12.7479829243318,0,0.55128610863293,4.64469011058765,1,1
"MT1314",62.6776894620517,96.4236370823229,50.9919316973272,66.8708856514113,-0.457158641410688,6.5149634449046,0.573692397277355,1
"MT1315",26.8618669123079,103.840839934809,114.731846318986,106.993417042258,0.692058990975557,6.72646966459732,0.287268358758831,0.933032964683423
"MT1316",80.5856007369236,66.7548256723774,25.4959658486636,53.496708521129,-0.878064845916572,6.30594987592054,0.210329176705418,0.829449084539641
"MT1317",35.8158225497438,133.509651344755,127.479829243318,133.741771302823,0.563006776641203,6.97463091497555,0.284552884320364,0.932472729886546
"MT1318",53.7237338246157,103.840839934809,38.2439487729954,80.2450627816935,-0.449526726423261,6.51299191196206,0.597132577088504,1
"MT1319",17.9079112748719,14.8344057049728,0,40.1225313908468,0.255295471047144,5.23363489540162,1,1
"MT1320",26.8618669123079,22.2516085574591,25.4959658486636,53.496708521129,0.659119540270527,5.65602759584465,0.774488563935263,1
"MT1322",8.95395563743596,29.6688114099455,12.7479829243318,0,-1.4678228478124,5.11619948055322,0.377931034625016,0.991579160246204
"MT1323",26.8618669123079,22.2516085574591,38.2439487729954,53.496708521129,0.875114613146483,5.73026787961169,0.424131797557751,1
"MT1324",35.8158225497438,14.8344057049728,114.731846318986,40.1225313908468,1.62447954100277,6.05890697447056,0.0978165313105036,0.63137735699153
"MT1325",26.8618669123079,0,38.2439487729954,13.3741771302823,1.0137130998139,5.24423689198776,0.741528614725352,1
"MT1326",35.8158225497438,14.8344057049728,63.739914621659,26.7483542605645,0.870862620422669,5.73214527491416,0.440094294180324,1
"MT1327",17.9079112748719,22.2516085574591,25.4959658486636,0,-0.590185590592773,5.22334750678937,1,1
"MT1328",0,37.0860142624319,50.9919316973272,40.1225313908468,1.13438358214154,5.65421939412264,0.295742345807877,0.944202489348982
"MT1331",62.6776894620517,22.2516085574591,50.9919316973272,26.7483542605645,-0.0604797793546428,5.91365569483177,1,1
"MT1332",53.7237338246157,81.5892313773502,63.739914621659,40.1225313908468,-0.392576720629756,6.35262470510308,0.680387883675596,1
"MT1333",71.6316450994876,29.6688114099455,25.4959658486636,40.1225313908468,-0.566298044515133,5.96446575080152,0.64609353036596,1
"MT1334",71.6316450994876,51.9204199674046,25.4959658486636,80.2450627816935,-0.217488700986289,6.27637815760744,0.84012905084683,1
"MT1335",35.8158225497438,29.6688114099455,38.2439487729954,26.7483542605645,0.00767511979247413,5.71620245084203,1,1
"MT1336",1047.61280958001,904.898748003338,586.407214519262,508.218730950726,-0.826281398314054,9.62883221497625,0.000163414109783807,0.00718820337234203
"MT1337",116.401423286667,103.840839934809,25.4959658486636,147.115948433105,-0.36108610035127,6.89924957722385,0.682819365760421,1
"MT1338",116.401423286667,140.926854197241,152.975795091981,53.496708521129,-0.309775726297214,7.11301741581191,0.59251352103934,1
"MT1339",71.6316450994876,29.6688114099455,50.9919316973272,66.8708856514113,0.260349929428702,6.19432923120074,1,1
"MT1340",26.8618669123079,81.5892313773502,89.2358804703225,80.2450627816935,0.575962539126544,6.45940547297723,0.35433829458979,0.988439517996765
"MT1341",62.6776894620517,59.337622819891,38.2439487729954,80.2450627816935,-0.0497757549097606,6.32307666767494,0.999999999999999,1
"MT1343",62.6776894620517,14.8344057049728,12.7479829243318,53.496708521129,-0.181313000268496,5.78951681171711,1,1
"MT1344",53.7237338246157,89.0064342298365,25.4959658486636,13.3741771302823,-1.83179060998278,6.14279285021296,0.0342330265950476,0.368103635576822
"MT1345",71.6316450994876,59.337622819891,50.9919316973272,26.7483542605645,-0.711186299103604,6.21599877489114,0.383587998994232,0.993641045839556
"MT1346",170.125157111283,281.853708394482,76.4878975459907,40.1225313908468,-1.94239585723546,7.44579145573633,0.000277732681010037,0.0114784580796529
"MT1347",241.756802210771,341.191331214373,254.959658486636,200.612656954234,-0.366117360298744,8.14901462462069,0.346352893355679,0.988439517996765
"MT1348",385.020092409746,422.780562591724,305.951590183963,160.490125563387,-0.784268422054847,8.43748801949951,0.0240515755615929,0.29267781710651
"MT1349",196.987024023591,163.1784627547,89.2358804703225,66.8708856514113,-1.17812038061235,7.28076351321017,0.0120292943965917,0.209075004561249
"MT1350",331.29635858513,267.01930268951,229.463692637972,267.483542605645,-0.257842639459798,8.2073866057032,0.487012478038165,1
"MT1351",53.7237338246157,66.7548256723774,38.2439487729954,53.496708521129,-0.403837882879091,6.21892159686294,0.663808899931038,1
"MT1352",35.8158225497438,14.8344057049728,25.4959658486636,13.3741771302823,-0.296942756631957,5.41097419676152,0.999999999999966,1
"MT1353",44.7697781871798,59.337622819891,89.2358804703225,147.115948433105,1.13814019059935,6.64313240093263,0.0556365880121211,0.482914758283872
